date,corrupcionCongreso,corrupcionCis,economiaCongreso,economiaCis,educacionCongreso,educacionCis,empleoCongreso,empleoCis,ideologiaCongreso,ideologiaCis,icCongreso,icCis,jovenesCongreso,jovenesCis,justiciaCongreso,justiciaCis,maCongreso,maCis,otrosCongreso,otrosCis,saludCongreso,saludCis,speiCongreso,speiCis,socialCongreso,socialCis,terrorismoCongreso,terrorismoCis,viviendaCongreso,viviendaCis
20060331,2.52,5.553333333333333,10.903333333333332,7.829999999999999,2.0166666666666666,2.626666666666667,3.936666666666667,24.816666666666666,4.3933333333333335,2.0399999999999996,3.9033333333333338,8.293333333333331,5.590000000000001,1.0133333333333332,12.336666666666666,0.65,9.963333333333333,1.1133333333333333,14.396666666666667,4.566666666666666,6.4799999999999995,4.496666666666668,12.809999999999999,0.4366666666666667,1.13,16.34,4.6000000000000005,12.520000000000001,5.026666666666666,7.706666666666666
20060630,1.0566666666666666,5.426666666666667,7.996666666666667,9.126666666666667,1.0966666666666667,2.21,6.786666666666666,23.076666666666668,5.37,1.4366666666666665,3.253333333333334,9.493333333333332,9.08,0.9466666666666667,9.673333333333334,0.5533333333333333,15.276666666666666,0.8233333333333334,13.486666666666666,4.09,6.466666666666667,4.2,11.013333333333335,0.5966666666666666,0.0,18.143333333333334,5.510000000000001,9.396666666666667,3.93,10.476666666666667
20060930,8.19,5.315,9.86,8.475,1.77,2.35,2.995,22.12,5.025,0.715,4.9399999999999995,7.735,13.405000000000001,0.8750000000000001,6.815,0.565,13.065,0.9850000000000001,12.584999999999999,4.1499999999999995,3.1,3.85,11.685,0.7100000000000001,0.0,22.605000000000004,4.86,9.65,1.695,9.91
20061231,1.8833333333333333,6.116666666666667,6.833333333333334,7.940000000000001,5.376666666666666,2.6466666666666665,4.696666666666666,21.00666666666667,8.27,0.7533333333333333,0.8733333333333334,7.916666666666666,12.153333333333332,0.7366666666666667,11.446666666666667,0.6733333333333335,12.636666666666665,0.9733333333333332,14.13,3.836666666666667,5.006666666666667,4.29,8.263333333333334,0.59,0.0,20.776666666666664,5.873333333333334,10.056666666666665,2.56,11.683333333333334
20070331,2.3833333333333333,7.123333333333333,10.18,8.036666666666665,1.7166666666666668,2.3466666666666667,0.38999999999999996,19.830000000000002,8.170000000000002,0.45333333333333325,3.6700000000000004,6.796666666666668,6.126666666666667,0.6866666666666666,10.69,0.6866666666666666,13.089999999999998,1.0166666666666666,17.226666666666667,3.73,4.956666666666667,3.4799999999999995,7.906666666666666,0.37,0.0,16.28666666666667,10.816666666666668,17.613333333333333,2.683333333333333,11.556666666666667
20070630,1.8633333333333335,5.970000000000001,11.966666666666665,8.156666666666668,5.04,2.5,5.476666666666667,21.136666666666667,6.03,0.4066666666666666,1.9333333333333331,6.13,10.633333333333333,1.1333333333333333,8.129999999999999,0.5066666666666666,8.073333333333332,0.9666666666666669,12.276666666666666,3.7399999999999998,3.36,4.033333333333333,14.556666666666668,0.75,0.4666666666666666,15.896666666666667,8.173333333333334,15.246666666666666,2.006666666666667,13.423333333333334
20070930,0.5,5.325,12.165000000000001,9.365,5.085,2.435,8.055000000000001,19.79,4.58,0.77,0.5,5.35,15.260000000000002,1.215,7.855,0.545,5.45,1.03,11.865,3.4450000000000003,6.194999999999999,3.5250000000000004,13.224999999999998,0.585,0.35,15.295,2.875,16.32,6.035,14.995
20071231,3.9599999999999995,5.136666666666667,10.923333333333334,13.213333333333333,2.32,2.7266666666666666,9.296666666666665,20.623333333333335,6.463333333333332,0.5766666666666667,0.71,5.963333333333334,6.883333333333333,0.9766666666666667,8.46,0.71,2.96,1.0733333333333333,16.933333333333334,3.18,4.319999999999999,3.1566666666666667,19.243333333333336,0.8433333333333333,0.0,15.406666666666666,4.1000000000000005,13.503333333333334,3.423333333333333,12.916666666666668
20080331,3.1400000000000006,3.816666666666666,4.983333333333334,16.61,3.1566666666666667,2.7700000000000005,12.933333333333334,22.126666666666665,6.239999999999999,0.4366666666666667,0.9166666666666665,6.6033333333333335,10.146666666666667,0.7799999999999999,7.096666666666667,0.7133333333333335,7.82,0.8866666666666667,15.606666666666666,3.046666666666667,2.6333333333333333,3.033333333333333,15.856666666666666,0.5,0.7866666666666666,13.396666666666668,3.3933333333333335,13.773333333333335,5.3,11.5
20080630,1.7633333333333334,3.9066666666666667,8.08,22.33,7.140000000000001,2.0300000000000002,12.203333333333333,24.356666666666662,4.416666666666667,0.37,0.8333333333333334,4.663333333333334,10.836666666666666,0.47333333333333333,4.26,1.0333333333333332,10.74,1.18,14.34,2.8133333333333335,3.416666666666667,2.37,11.559999999999999,0.44666666666666666,0.7166666666666666,13.153333333333334,4.180000000000001,11.39,5.52,9.48
